filename,xmin,ymin,xmax,ymax,xmin_norm,ymin_norm,xmax_norm,ymax_norm
img_07903.jpg,112,103,183,143,0.5,0.459821,0.816964,0.638393
img_18823.jpg,10,71,76,102,0.044643,0.316964,0.339286,0.455357
img_07917.jpg,63,148,136,166,0.28125,0.660714,0.607143,0.741071
img_18837.jpg,28,152,101,166,0.125,0.678571,0.450893,0.741071
img_13962.jpg,72,150,152,167,0.321429,0.669643,0.678571,0.745536
img_09084.jpg,75,120,145,133,0.334821,0.535714,0.647321,0.59375
img_19297.jpg,59,117,104,130,0.263393,0.522321,0.464286,0.580357
img_04588.jpg,194,110,205,115,0.866071,0.491071,0.915179,0.513393
img_00936.jpg,102,82,135,94,0.455357,0.366071,0.602679,0.419643
img_13792.jpg,52,111,156,133,0.232143,0.495536,0.696429,0.59375
img_13786.jpg,117,152,122,155,0.522321,0.678571,0.544643,0.691964
img_00922.jpg,106,125,129,165,0.473214,0.558036,0.575893,0.736607
img_13787.jpg,2,81,219,136,0.008929,0.361607,0.977679,0.607143
img_00923.jpg,102,103,124,115,0.455357,0.459821,0.553571,0.513393
img_00937.jpg,97,103,119,109,0.433036,0.459821,0.53125,0.486607
img_04589.jpg,98,140,140,161,0.4375,0.625,0.625,0.71875
img_13793.jpg,166,84,183,98,0.741071,0.375,0.816964,0.4375
img_16833.jpg,41,143,93,157,0.183036,0.638393,0.415179,0.700893
img_13963.jpg,83,172,131,182,0.370536,0.767857,0.584821,0.8125
img_18836.jpg,38,115,72,125,0.169643,0.513393,0.321429,0.558036
img_07916.jpg,66,136,151,155,0.294643,0.607143,0.674107,0.691964
img_19296.jpg,66,105,114,120,0.294643,0.46875,0.508929,0.535714
img_19282.jpg,46,130,89,145,0.205357,0.580357,0.397321,0.647321
img_18822.jpg,32,102,62,111,0.142857,0.455357,0.276786,0.495536
img_07902.jpg,76,103,148,119,0.339286,0.459821,0.660714,0.53125
img_13977.jpg,87,123,125,132,0.388393,0.549107,0.558036,0.589286
img_04238.jpg,78,135,146,149,0.348214,0.602679,0.651786,0.665179
img_13744.jpg,82,143,157,161,0.366071,0.638393,0.700893,0.71875
img_02891.jpg,52,117,118,139,0.232143,0.522321,0.526786,0.620536
img_03557.jpg,93,122,175,145,0.415179,0.544643,0.78125,0.647321
img_18611.jpg,68,101,98,111,0.303571,0.450893,0.4375,0.495536
img_17244.jpg,0,57,217,113,0.0,0.254464,0.96875,0.504464
img_19269.jpg,26,128,64,137,0.116071,0.571429,0.285714,0.611607
img_17250.jpg,100,104,169,123,0.446429,0.464286,0.754464,0.549107
img_18605.jpg,101,88,152,108,0.450893,0.392857,0.678571,0.482143
img_17536.jpg,103,106,187,132,0.459821,0.473214,0.834821,0.589286
img_10259.jpg,115,81,122,86,0.513393,0.361607,0.544643,0.383929
img_13750.jpg,30,103,192,140,0.133929,0.459821,0.857143,0.625
img_13988.jpg,115,143,162,156,0.513393,0.638393,0.723214,0.696429
img_19533.jpg,28,71,107,105,0.125,0.316964,0.477679,0.46875
img_10271.jpg,74,81,111,122,0.330357,0.361607,0.495536,0.544643
img_13778.jpg,105,116,137,132,0.46875,0.517857,0.611607,0.589286
img_04204.jpg,91,95,137,103,0.40625,0.424107,0.611607,0.459821
img_14017.jpg,53,130,82,147,0.236607,0.580357,0.366071,0.65625
img_02113.jpg,0,88,223,147,0.0,0.392857,0.995536,0.65625
img_04562.jpg,92,112,115,120,0.410714,0.5,0.513393,0.535714
img_17278.jpg,74,117,100,126,0.330357,0.522321,0.446429,0.5625
img_19255.jpg,45,96,95,113,0.200893,0.428571,0.424107,0.504464
img_19241.jpg,48,65,110,86,0.214286,0.290179,0.491071,0.383929
img_04576.jpg,106,103,143,113,0.473214,0.459821,0.638393,0.504464
img_04210.jpg,148,131,171,142,0.660714,0.584821,0.763393,0.633929
img_14003.jpg,115,151,172,167,0.513393,0.674107,0.767857,0.745536
img_19527.jpg,31,100,70,116,0.138393,0.446429,0.3125,0.517857
img_18639.jpg,36,139,77,155,0.160714,0.620536,0.34375,0.691964
img_10265.jpg,64,139,92,160,0.285714,0.620536,0.410714,0.714286
img_17085.jpg,78,103,121,113,0.348214,0.459821,0.540179,0.504464
img_13585.jpg,28,160,44,167,0.125,0.714286,0.196429,0.745536
img_13585.jpg,76,150,87,154,0.339286,0.669643,0.388393,0.6875
img_06836.jpg,93,118,124,127,0.415179,0.526786,0.553571,0.566964
img_10098.jpg,83,139,106,161,0.370536,0.620536,0.473214,0.71875
img_06822.jpg,101,126,132,133,0.450893,0.5625,0.589286,0.59375
img_13591.jpg,91,104,151,122,0.40625,0.464286,0.674107,0.544643
img_17091.jpg,29,132,72,155,0.129464,0.589286,0.321429,0.691964
img_15876.jpg,99,186,168,201,0.441964,0.830357,0.75,0.897321
img_19094.jpg,114,116,142,122,0.508929,0.517857,0.633929,0.544643
img_19080.jpg,73,88,98,95,0.325893,0.392857,0.4375,0.424107
img_13220.jpg,29,135,109,155,0.129464,0.602679,0.486607,0.691964
img_15889.jpg,76,112,136,126,0.339286,0.5,0.607143,0.5625
img_12658.jpg,53,111,84,122,0.236607,0.495536,0.375,0.544643
img_13546.jpg,103,108,174,134,0.459821,0.482143,0.776786,0.598214
img_13552.jpg,14,122,35,129,0.0625,0.544643,0.15625,0.575893
img_04748.jpg,69,165,139,180,0.308036,0.736607,0.620536,0.803571
img_19057.jpg,105,66,175,83,0.46875,0.294643,0.78125,0.370536
img_04760.jpg,85,167,140,180,0.379464,0.745536,0.625,0.803571
img_03769.jpg,60,82,162,106,0.267857,0.366071,0.723214,0.473214
img_04774.jpg,80,144,141,160,0.357143,0.642857,0.629464,0.714286
img_19043.jpg,20,99,42,111,0.089286,0.441964,0.1875,0.495536
img_13397.jpg,84,91,171,128,0.375,0.40625,0.763393,0.571429
img_04199.jpg,8,57,222,154,0.035714,0.254464,0.991071,0.6875
img_13383.jpg,98,100,119,110,0.4375,0.446429,0.53125,0.491071
img_10852.jpg,67,75,160,120,0.299107,0.334821,0.714286,0.535714
img_15902.jpg,85,185,144,199,0.379464,0.825893,0.642857,0.888393
img_18598.jpg,47,88,95,103,0.209821,0.392857,0.424107,0.459821
img_17873.jpg,57,106,187,139,0.254464,0.473214,0.834821,0.620536
img_19686.jpg,71,112,118,125,0.316964,0.5,0.526786,0.558036
img_19692.jpg,87,168,122,180,0.388393,0.75,0.544643,0.803571
img_15916.jpg,103,138,145,149,0.459821,0.616071,0.647321,0.665179
img_13354.jpg,79,160,139,173,0.352679,0.714286,0.620536,0.772321
img_04628.jpg,97,149,144,160,0.433036,0.665179,0.642857,0.714286
img_08012.jpg,77,131,135,144,0.34375,0.584821,0.602679,0.642857
img_17132.jpg,53,84,165,134,0.236607,0.375,0.736607,0.598214
img_11543.jpg,57,173,145,194,0.254464,0.772321,0.647321,0.866071
img_06759.jpg,94,135,128,143,0.419643,0.602679,0.571429,0.638393
img_19679.jpg,68,128,98,139,0.303571,0.571429,0.4375,0.620536
img_01036.jpg,75,147,117,160,0.334821,0.65625,0.522321,0.714286
img_00328.jpg,66,97,147,135,0.294643,0.433036,0.65625,0.602679
img_18567.jpg,48,110,110,153,0.214286,0.491071,0.491071,0.683036
img_13432.jpg,145,158,217,182,0.647321,0.705357,0.96875,0.8125
img_13426.jpg,52,115,153,140,0.232143,0.513393,0.683036,0.625
img_01022.jpg,99,52,113,72,0.441964,0.232143,0.504464,0.321429
img_18573.jpg,38,96,84,110,0.169643,0.428571,0.375,0.491071
img_08006.jpg,146,148,205,180,0.651786,0.660714,0.915179,0.803571
img_17126.jpg,127,127,183,146,0.566964,0.566964,0.816964,0.651786
img_16238.jpg,179,124,214,134,0.799107,0.553571,0.955357,0.598214
img_13340.jpg,63,129,119,163,0.28125,0.575893,0.53125,0.727679
img_19123.jpg,128,58,156,66,0.571429,0.258929,0.696429,0.294643
img_04614.jpg,91,159,132,170,0.40625,0.709821,0.589286,0.758929
img_13368.jpg,83,105,139,119,0.370536,0.46875,0.620536,0.53125
img_04172.jpg,67,101,147,125,0.299107,0.450893,0.65625,0.558036
img_06765.jpg,87,139,124,152,0.388393,0.620536,0.553571,0.678571
img_19645.jpg,14,106,34,119,0.0625,0.473214,0.151786,0.53125
img_10107.jpg,95,81,139,100,0.424107,0.361607,0.620536,0.446429
img_10107.jpg,96,81,138,101,0.428571,0.361607,0.616071,0.450893
img_06771.jpg,84,145,136,156,0.375,0.647321,0.607143,0.696429
img_19651.jpg,132,76,168,88,0.589286,0.339286,0.75,0.392857
img_10113.jpg,74,111,124,131,0.330357,0.495536,0.553571,0.584821
img_04166.jpg,93,141,134,151,0.415179,0.629464,0.598214,0.674107
img_04600.jpg,82,133,129,145,0.366071,0.59375,0.575893,0.647321
img_19137.jpg,74,136,162,163,0.330357,0.607143,0.723214,0.727679
img_02926.jpg,88,109,134,120,0.392857,0.486607,0.598214,0.535714
img_01591.jpg,17,119,122,146,0.075893,0.53125,0.544643,0.651786
img_13817.jpg,86,145,135,156,0.383929,0.647321,0.602679,0.696429
img_19484.jpg,58,123,105,146,0.258929,0.549107,0.46875,0.651786
img_18942.jpg,20,135,96,153,0.089286,0.602679,0.428571,0.683036
img_07876.jpg,67,138,147,158,0.299107,0.616071,0.65625,0.705357
img_19490.jpg,78,88,141,114,0.348214,0.392857,0.629464,0.508929
img_09683.jpg,82,88,145,103,0.366071,0.392857,0.647321,0.459821
img_18956.jpg,122,65,178,82,0.544643,0.290179,0.794643,0.366071
img_13803.jpg,43,142,56,154,0.191964,0.633929,0.25,0.6875
img_13630.jpg,68,64,156,85,0.303571,0.285714,0.696429,0.379464
img_18765.jpg,86,198,127,211,0.383929,0.883929,0.566964,0.941964
img_16748.jpg,72,108,147,125,0.321429,0.482143,0.65625,0.558036
img_00894.jpg,73,119,107,136,0.325893,0.53125,0.477679,0.607143
img_00880.jpg,83,139,106,161,0.370536,0.620536,0.473214,0.71875
img_19309.jpg,68,123,153,146,0.303571,0.549107,0.683036,0.651786
img_18771.jpg,44,121,71,129,0.196429,0.540179,0.316964,0.575893
img_17442.jpg,109,88,169,103,0.486607,0.392857,0.754464,0.459821
img_07889.jpg,54,132,89,141,0.241071,0.589286,0.397321,0.629464
img_04358.jpg,55,136,90,145,0.245536,0.607143,0.401786,0.647321
img_13624.jpg,66,114,147,138,0.294643,0.508929,0.65625,0.616071
img_18759.jpg,58,118,84,128,0.258929,0.526786,0.375,0.571429
img_19447.jpg,103,90,141,100,0.459821,0.401786,0.629464,0.446429
img_18981.jpg,95,81,158,97,0.424107,0.361607,0.705357,0.433036
img_04370.jpg,90,113,129,131,0.401786,0.504464,0.575893,0.584821
img_04416.jpg,77,113,146,129,0.34375,0.504464,0.651786,0.575893
img_16012.jpg,99,192,143,203,0.441964,0.857143,0.638393,0.90625
img_19321.jpg,49,115,97,128,0.21875,0.513393,0.433036,0.571429
img_16006.jpg,87,133,127,144,0.388393,0.59375,0.566964,0.642857
img_19335.jpg,50,88,124,113,0.223214,0.392857,0.553571,0.504464
img_04402.jpg,109,136,153,170,0.486607,0.607143,0.683036,0.758929
img_12506.jpg,83,112,131,124,0.370536,0.5,0.584821,0.553571
img_13618.jpg,42,71,196,139,0.1875,0.316964,0.875,0.620536
img_04364.jpg,106,140,119,146,0.473214,0.625,0.53125,0.651786
img_19453.jpg,113,146,161,161,0.504464,0.651786,0.71875,0.71875
img_18995.jpg,29,170,67,182,0.129464,0.758929,0.299107,0.8125
img_16010.jpg,86,126,129,135,0.383929,0.5625,0.575893,0.602679
img_19323.jpg,69,85,134,118,0.308036,0.379464,0.598214,0.526786
img_04414.jpg,128,149,146,158,0.571429,0.665179,0.651786,0.705357
img_04372.jpg,54,134,91,146,0.241071,0.598214,0.40625,0.651786
img_18983.jpg,84,83,154,100,0.375,0.370536,0.6875,0.446429
img_19445.jpg,45,111,81,120,0.200893,0.495536,0.361607,0.535714
img_18997.jpg,17,88,41,103,0.075893,0.392857,0.183036,0.459821
img_19451.jpg,88,184,137,200,0.392857,0.821429,0.611607,0.892857
img_04366.jpg,23,120,204,157,0.102679,0.535714,0.910714,0.700893
img_04400.jpg,42,71,196,139,0.1875,0.316964,0.875,0.620536
img_07109.jpg,12,63,176,153,0.053571,0.28125,0.785714,0.683036
img_16004.jpg,84,163,138,174,0.375,0.727679,0.616071,0.776786
img_19337.jpg,67,90,118,108,0.299107,0.401786,0.526786,0.482143
img_04428.jpg,166,145,176,151,0.741071,0.647321,0.785714,0.674107
img_18001.jpg,49,113,187,144,0.21875,0.504464,0.834821,0.642857
img_00896.jpg,97,91,135,107,0.433036,0.40625,0.602679,0.477679
img_19479.jpg,27,143,83,155,0.120536,0.638393,0.370536,0.691964
img_18767.jpg,102,98,129,106,0.455357,0.4375,0.575893,0.473214
img_13632.jpg,128,149,146,158,0.571429,0.665179,0.651786,0.705357
img_03421.jpg,56,102,98,115,0.25,0.455357,0.4375,0.513393
img_13626.jpg,112,111,140,121,0.5,0.495536,0.625,0.540179
img_18773.jpg,41,134,93,148,0.183036,0.598214,0.415179,0.660714
img_16038.jpg,93,116,129,125,0.415179,0.517857,0.575893,0.558036
img_09118.jpg,106,61,135,69,0.473214,0.272321,0.602679,0.308036
img_00882.jpg,70,131,109,147,0.3125,0.584821,0.486607,0.65625
img_18798.jpg,91,160,123,168,0.40625,0.714286,0.549107,0.75
img_18940.jpg,63,133,124,146,0.28125,0.59375,0.553571,0.651786
img_19486.jpg,11,114,77,145,0.049107,0.508929,0.34375,0.647321
img_13815.jpg,83,135,139,148,0.370536,0.602679,0.620536,0.660714
img_13801.jpg,171,154,193,162,0.763393,0.6875,0.861607,0.723214
img_13801.jpg,127,163,141,167,0.566964,0.727679,0.629464,0.745536
img_18954.jpg,128,40,181,52,0.571429,0.178571,0.808036,0.232143
img_07874.jpg,96,144,129,152,0.428571,0.642857,0.575893,0.678571
img_19492.jpg,84,91,155,123,0.375,0.40625,0.691964,0.549107
img_13829.jpg,101,149,150,167,0.450893,0.665179,0.669643,0.745536
img_18968.jpg,36,99,115,120,0.160714,0.441964,0.513393,0.535714
img_04399.jpg,165,129,198,140,0.736607,0.575893,0.883929,0.625
img_04399.jpg,37,87,53,91,0.165179,0.388393,0.236607,0.40625
img_10105.jpg,99,103,121,119,0.441964,0.459821,0.540179,0.53125
img_18559.jpg,131,86,169,108,0.584821,0.383929,0.754464,0.482143
img_01008.jpg,82,116,99,127,0.366071,0.517857,0.441964,0.566964
img_19647.jpg,73,115,118,127,0.325893,0.513393,0.526786,0.566964
img_06767.jpg,100,141,134,150,0.446429,0.629464,0.598214,0.669643
img_04170.jpg,85,127,115,134,0.379464,0.566964,0.513393,0.598214
img_04616.jpg,103,134,136,142,0.459821,0.598214,0.607143,0.633929
img_19121.jpg,126,129,146,136,0.5625,0.575893,0.651786,0.607143
img_19135.jpg,50,131,125,152,0.223214,0.584821,0.558036,0.678571
img_17118.jpg,58,134,116,152,0.258929,0.598214,0.517857,0.678571
img_04602.jpg,91,105,126,112,0.40625,0.46875,0.5625,0.5
img_04164.jpg,78,51,169,131,0.348214,0.227679,0.754464,0.584821
img_13418.jpg,12,155,31,159,0.053571,0.691964,0.138393,0.709821
img_13418.jpg,211,154,223,161,0.941964,0.6875,0.995536,0.71875
img_10111.jpg,100,108,125,123,0.446429,0.482143,0.558036,0.549107
img_19653.jpg,159,52,203,65,0.709821,0.232143,0.90625,0.290179
img_06773.jpg,60,133,107,141,0.267857,0.59375,0.477679,0.629464
img_13430.jpg,52,146,72,152,0.232143,0.651786,0.321429,0.678571
img_13430.jpg,176,146,195,151,0.785714,0.651786,0.870536,0.674107
img_10139.jpg,112,97,143,130,0.5,0.433036,0.638393,0.580357
img_18565.jpg,61,42,97,65,0.272321,0.1875,0.433036,0.290179
img_01034.jpg,89,63,118,69,0.397321,0.28125,0.526786,0.308036
img_17130.jpg,53,103,113,117,0.236607,0.459821,0.504464,0.522321
img_08010.jpg,109,147,162,165,0.486607,0.65625,0.723214,0.736607
img_13356.jpg,74,140,113,147,0.330357,0.625,0.504464,0.65625
img_13342.jpg,83,143,123,154,0.370536,0.638393,0.549107,0.6875
img_19109.jpg,138,132,210,159,0.616071,0.589286,0.9375,0.709821
img_17124.jpg,63,96,177,131,0.28125,0.428571,0.790179,0.584821
img_08004.jpg,72,125,152,145,0.321429,0.558036,0.678571,0.647321
img_18571.jpg,40,81,87,95,0.178571,0.361607,0.388393,0.424107
img_01020.jpg,101,116,117,127,0.450893,0.517857,0.522321,0.566964
img_13424.jpg,85,106,142,131,0.379464,0.473214,0.633929,0.584821
img_04158.jpg,88,150,146,164,0.392857,0.669643,0.651786,0.732143
img_19684.jpg,20,99,42,111,0.089286,0.441964,0.1875,0.495536
img_15900.jpg,82,152,144,163,0.366071,0.678571,0.642857,0.727679
img_15914.jpg,92,105,124,113,0.410714,0.46875,0.553571,0.504464
img_19690.jpg,27,115,66,133,0.120536,0.513393,0.294643,0.59375
img_06798.jpg,89,71,135,84,0.397321,0.316964,0.602679,0.375
img_13395.jpg,119,110,178,125,0.53125,0.491071,0.794643,0.558036
img_13381.jpg,75,114,146,132,0.334821,0.508929,0.651786,0.589286
img_15928.jpg,80,149,124,161,0.357143,0.665179,0.553571,0.71875
img_13578.jpg,26,153,40,157,0.116071,0.683036,0.178571,0.700893
img_13578.jpg,75,152,85,156,0.334821,0.678571,0.379464,0.696429
img_13578.jpg,162,154,172,159,0.723214,0.6875,0.767857,0.709821
img_13578.jpg,208,149,217,152,0.928571,0.665179,0.96875,0.678571
img_04762.jpg,86,144,130,154,0.383929,0.642857,0.580357,0.6875
img_19055.jpg,55,85,78,94,0.245536,0.379464,0.348214,0.419643
img_19041.jpg,71,94,91,102,0.316964,0.419643,0.40625,0.455357
img_16372.jpg,90,105,127,114,0.401786,0.46875,0.566964,0.508929
img_04776.jpg,80,119,139,133,0.357143,0.53125,0.620536,0.59375
img_18439.jpg,73,88,98,95,0.325893,0.392857,0.4375,0.424107
img_13544.jpg,27,128,62,145,0.120536,0.571429,0.276786,0.647321
img_04038.jpg,95,103,129,111,0.424107,0.459821,0.575893,0.495536
img_19069.jpg,123,60,173,74,0.549107,0.267857,0.772321,0.330357
img_13550.jpg,76,124,117,134,0.339286,0.553571,0.522321,0.598214
img_06808.jpg,88,151,141,164,0.392857,0.674107,0.629464,0.732143
img_19096.jpg,24,102,72,117,0.107143,0.455357,0.321429,0.522321
img_15874.jpg,98,131,123,138,0.4375,0.584821,0.549107,0.616071
img_19082.jpg,105,191,138,203,0.46875,0.852679,0.616071,0.90625
img_06834.jpg,126,136,163,161,0.5625,0.607143,0.727679,0.71875
img_13587.jpg,50,99,91,112,0.223214,0.441964,0.40625,0.5
img_07294.jpg,110,100,189,131,0.491071,0.446429,0.84375,0.584821
img_17087.jpg,65,100,165,124,0.290179,0.446429,0.736607,0.553571
img_17093.jpg,81,120,145,134,0.361607,0.535714,0.647321,0.598214
img_04789.jpg,88,135,139,146,0.392857,0.602679,0.620536,0.651786
img_13593.jpg,125,84,151,103,0.558036,0.375,0.674107,0.459821
img_06820.jpg,93,116,129,125,0.415179,0.517857,0.575893,0.558036
img_01197.jpg,98,106,151,118,0.4375,0.473214,0.674107,0.526786
img_19257.jpg,48,98,79,108,0.214286,0.4375,0.352679,0.482143
img_04560.jpg,105,116,137,132,0.46875,0.517857,0.611607,0.589286
img_02677.jpg,45,124,85,138,0.200893,0.553571,0.379464,0.616071
img_14015.jpg,86,136,138,149,0.383929,0.607143,0.616071,0.665179
img_04206.jpg,85,106,142,131,0.379464,0.473214,0.633929,0.584821
img_10273.jpg,122,81,146,98,0.544643,0.361607,0.651786,0.4375
img_19531.jpg,65,27,142,53,0.290179,0.120536,0.633929,0.236607
img_08428.jpg,95,109,148,123,0.424107,0.486607,0.660714,0.549107
img_10267.jpg,102,67,138,87,0.455357,0.299107,0.616071,0.388393
img_19525.jpg,53,115,121,136,0.236607,0.513393,0.540179,0.607143
img_14001.jpg,100,118,126,124,0.446429,0.526786,0.5625,0.553571
img_04212.jpg,52,146,72,152,0.232143,0.651786,0.321429,0.678571
img_04212.jpg,176,146,195,151,0.785714,0.651786,0.870536,0.674107
img_04574.jpg,52,111,156,133,0.232143,0.495536,0.696429,0.59375
img_02105.jpg,61,72,195,121,0.272321,0.321429,0.870536,0.540179
img_09050.jpg,72,151,154,173,0.321429,0.674107,0.6875,0.772321
img_19243.jpg,37,78,97,99,0.165179,0.348214,0.433036,0.441964
img_13020.jpg,75,116,148,136,0.334821,0.517857,0.660714,0.607143
img_11637.jpg,65,116,107,129,0.290179,0.517857,0.477679,0.575893
img_17246.jpg,129,148,183,170,0.575893,0.660714,0.816964,0.758929
img_18613.jpg,24,126,55,138,0.107143,0.5625,0.245536,0.616071
img_13746.jpg,79,120,144,136,0.352679,0.535714,0.642857,0.607143
img_13752.jpg,9,105,217,165,0.040179,0.46875,0.96875,0.736607
img_18607.jpg,72,133,133,148,0.321429,0.59375,0.59375,0.660714
img_19519.jpg,21,98,51,110,0.09375,0.4375,0.227679,0.491071
img_17252.jpg,63,112,142,134,0.28125,0.5,0.633929,0.598214
img_04548.jpg,140,133,166,150,0.625,0.59375,0.741071,0.669643
img_19294.jpg,70,129,124,145,0.3125,0.575893,0.553571,0.647321
img_07914.jpg,53,84,165,134,0.236607,0.375,0.736607,0.598214
img_18834.jpg,42,105,71,130,0.1875,0.46875,0.316964,0.580357
img_13961.jpg,92,164,142,176,0.410714,0.732143,0.633929,0.785714
img_13975.jpg,128,140,177,161,0.571429,0.625,0.790179,0.71875
img_07900.jpg,58,134,116,152,0.258929,0.598214,0.517857,0.678571
img_18820.jpg,3,116,32,126,0.013393,0.517857,0.142857,0.5625
img_00909.jpg,35,70,56,162,0.15625,0.3125,0.25,0.723214
img_19280.jpg,36,139,77,155,0.160714,0.620536,0.34375,0.691964
img_00921.jpg,112,97,143,130,0.5,0.433036,0.638393,0.580357
img_03596.jpg,95,122,149,164,0.424107,0.544643,0.665179,0.732143
img_13785.jpg,64,101,155,122,0.285714,0.450893,0.691964,0.544643
img_07928.jpg,92,107,167,126,0.410714,0.477679,0.745536,0.5625
img_18808.jpg,102,138,143,149,0.455357,0.616071,0.638393,0.665179
img_10298.jpg,98,62,127,78,0.4375,0.276786,0.566964,0.348214
img_16831.jpg,67,62,158,86,0.299107,0.276786,0.705357,0.383929
img_13791.jpg,91,106,136,120,0.40625,0.473214,0.607143,0.535714
img_13949.jpg,102,171,132,180,0.455357,0.763393,0.589286,0.803571
img_00935.jpg,120,81,142,100,0.535714,0.361607,0.633929,0.446429
img_13948.jpg,89,154,133,164,0.397321,0.6875,0.59375,0.732143
img_02845.jpg,6,131,30,153,0.026786,0.584821,0.133929,0.683036
img_13790.jpg,88,148,130,170,0.392857,0.660714,0.580357,0.758929
img_10299.jpg,101,62,139,76,0.450893,0.276786,0.620536,0.339286
img_00934.jpg,95,62,121,76,0.424107,0.276786,0.540179,0.339286
img_00920.jpg,111,100,119,140,0.495536,0.446429,0.53125,0.625
img_18809.jpg,96,181,144,196,0.428571,0.808036,0.642857,0.875
img_07929.jpg,72,105,160,125,0.321429,0.46875,0.714286,0.558036
img_13784.jpg,66,61,158,87,0.294643,0.272321,0.705357,0.388393
img_18821.jpg,86,94,123,103,0.383929,0.419643,0.549107,0.459821
img_07901.jpg,11,127,63,145,0.049107,0.566964,0.28125,0.647321
img_13974.jpg,107,157,160,175,0.477679,0.700893,0.714286,0.78125
img_02879.jpg,54,116,95,127,0.241071,0.517857,0.424107,0.566964
img_19281.jpg,75,126,116,141,0.334821,0.5625,0.517857,0.629464
img_00908.jpg,100,80,133,99,0.446429,0.357143,0.59375,0.441964
img_19295.jpg,71,138,126,152,0.316964,0.616071,0.5625,0.678571
img_08398.jpg,119,119,147,128,0.53125,0.53125,0.65625,0.571429
img_13960.jpg,96,128,122,135,0.428571,0.571429,0.544643,0.602679
img_18835.jpg,78,82,106,102,0.348214,0.366071,0.473214,0.455357
img_07915.jpg,119,156,164,170,0.53125,0.696429,0.732143,0.758929
img_19518.jpg,17,97,47,109,0.075893,0.433036,0.209821,0.486607
img_18606.jpg,23,97,52,108,0.102679,0.433036,0.232143,0.482143
img_07726.jpg,27,131,99,147,0.120536,0.584821,0.441964,0.65625
img_13753.jpg,114,99,156,140,0.508929,0.441964,0.696429,0.625
img_04549.jpg,86,135,134,147,0.383929,0.602679,0.598214,0.65625
img_17253.jpg,76,117,153,140,0.339286,0.522321,0.683036,0.625
img_17247.jpg,92,141,143,156,0.410714,0.629464,0.638393,0.696429
img_13747.jpg,76,92,144,109,0.339286,0.410714,0.642857,0.486607
img_18612.jpg,100,106,124,114,0.446429,0.473214,0.553571,0.508929
img_04213.jpg,70,100,150,128,0.3125,0.446429,0.669643,0.571429
img_14000.jpg,75,173,132,186,0.334821,0.772321,0.589286,0.830357
img_02662.jpg,105,92,152,110,0.46875,0.410714,0.678571,0.491071
img_19524.jpg,65,104,131,125,0.290179,0.464286,0.584821,0.558036
img_10266.jpg,106,89,129,110,0.473214,0.397321,0.575893,0.491071
img_00713.jpg,102,70,159,102,0.455357,0.3125,0.709821,0.455357
img_19242.jpg,37,56,94,76,0.165179,0.25,0.419643,0.339286
img_04575.jpg,166,84,183,98,0.741071,0.375,0.816964,0.4375
img_04561.jpg,43,121,69,135,0.191964,0.540179,0.308036,0.602679
img_19256.jpg,48,93,86,106,0.214286,0.415179,0.383929,0.473214
img_19530.jpg,43,91,93,109,0.191964,0.40625,0.415179,0.486607
img_10272.jpg,81,114,111,135,0.361607,0.508929,0.495536,0.602679
img_04207.jpg,176,133,188,138,0.785714,0.59375,0.839286,0.616071
img_04207.jpg,108,153,129,158,0.482143,0.683036,0.575893,0.705357
img_14014.jpg,115,138,165,159,0.513393,0.616071,0.736607,0.709821
img_04788.jpg,84,138,129,148,0.375,0.616071,0.575893,0.660714
img_17092.jpg,96,144,129,152,0.428571,0.642857,0.575893,0.678571
img_06821.jpg,76,150,142,166,0.339286,0.669643,0.633929,0.741071
img_13592.jpg,80,123,118,144,0.357143,0.549107,0.526786,0.642857
img_13586.jpg,59,89,144,121,0.263393,0.397321,0.642857,0.540179
img_06835.jpg,87,64,135,82,0.388393,0.285714,0.602679,0.366071
img_17086.jpg,145,160,218,181,0.647321,0.714286,0.973214,0.808036
img_19083.jpg,113,66,173,80,0.504464,0.294643,0.772321,0.357143
img_06809.jpg,86,143,133,156,0.383929,0.638393,0.59375,0.696429
img_15875.jpg,96,122,129,131,0.428571,0.544643,0.575893,0.584821
img_19097.jpg,63,165,111,180,0.28125,0.736607,0.495536,0.803571
img_13551.jpg,77,133,140,149,0.34375,0.59375,0.625,0.665179
img_07530.jpg,72,108,147,125,0.321429,0.482143,0.65625,0.558036
img_04039.jpg,102,154,142,163,0.455357,0.6875,0.633929,0.727679
img_13545.jpg,82,55,168,132,0.366071,0.245536,0.75,0.589286
img_19068.jpg,21,71,167,100,0.09375,0.316964,0.745536,0.446429
img_08165.jpg,143,114,182,125,0.638393,0.508929,0.8125,0.558036
img_04777.jpg,76,157,149,171,0.339286,0.700893,0.665179,0.763393
img_02306.jpg,67,116,140,134,0.299107,0.517857,0.625,0.598214
img_19040.jpg,8,115,42,132,0.035714,0.513393,0.1875,0.589286
img_18438.jpg,47,94,85,104,0.209821,0.419643,0.379464,0.464286
img_13579.jpg,155,133,176,147,0.691964,0.59375,0.785714,0.65625
img_16401.jpg,63,88,183,120,0.28125,0.392857,0.816964,0.535714
img_19054.jpg,37,143,72,153,0.165179,0.638393,0.321429,0.683036
img_04763.jpg,134,185,174,202,0.598214,0.825893,0.776786,0.901786
img_12101.jpg,73,107,164,130,0.325893,0.477679,0.732143,0.580357
img_15929.jpg,89,138,130,147,0.397321,0.616071,0.580357,0.65625
