filename,xmin,ymin,xmax,ymax
img_17767.jpg,94,250,185,275
img_03712.jpg,1300,2025,2167,2388
img_05363.jpg,9,3,248,82
img_15170.jpg,0,1,240,55
img_05377.jpg,5,0,189,45
img_15164.jpg,10,0,255,61
img_01111.jpg,805,472,1024,568
img_01111.jpg,390,255,472,285
img_11302.jpg,221,227,374,280
img_11302.jpg,531,283,563,307
img_08653.jpg,195,306,354,447
img_17015.jpg,2,430,79,495
img_17015.jpg,547,347,588,397
img_17015.jpg,75,234,83,241
img_18326.jpg,367,783,570,851
img_00569.jpg,400,1690,711,1984
img_00569.jpg,3449,1248,3607,1341
img_08135.jpg,171,254,355,298
img_06118.jpg,0,16,187,64
img_01677.jpg,99,254,154,270
img_01677.jpg,279,312,325,333
img_01677.jpg,260,160,290,172
img_15602.jpg,0,1,128,38
img_05411.jpg,1,1,261,64
img_03060.jpg,254,363,295,408
img_03060.jpg,418,474,441,497
img_00541.jpg,285,325,331,343
img_06130.jpg,5,0,131,32
img_16323.jpg,264,681,430,723
img_16323.jpg,600,467,637,495
img_02356.jpg,151,199,366,263
img_05439.jpg,1,9,121,53
img_12145.jpg,216,17,244,37
img_12145.jpg,254,273,324,337
img_14534.jpg,0,3,115,37
img_14252.jpg,7,0,212,52
img_12623.jpg,270,540,379,597
img_02430.jpg,775,351,882,490
img_02430.jpg,712,110,765,139
img_17983.jpg,142,146,247,178
img_07548.jpg,1200,944,2500,1305
img_00227.jpg,136,155,308,211
img_09571.jpg,397,425,479,506
img_06642.jpg,0,2,189,50
img_10020.jpg,1132,1027,1203,1102
img_10020.jpg,766,1106,840,1162
img_10020.jpg,598,1278,743,1371
img_10020.jpg,418,1068,504,1132
img_14246.jpg,0,0,166,58
img_12637.jpg,182,287,375,339
img_15158.jpg,0,1,252,62
img_02424.jpg,92,534,180,611
img_02342.jpg,269,274,370,332
img_02342.jpg,343,24,355,32
img_14520.jpg,0,0,211,58
img_00555.jpg,241,404,395,469
img_17029.jpg,64,191,118,223
img_17029.jpg,524,111,538,118
img_01893.jpg,147,309,465,468
img_08109.jpg,189,305,308,371
img_11458.jpg,112,300,306,382
img_06124.jpg,3,4,146,50
img_09798.jpg,377,262,469,288
img_16860.jpg,416,896,939,1066
img_02815.jpg,9,1046,169,1105
img_14911.jpg,0,2,183,44
img_11869.jpg,357,573,385,583
img_14905.jpg,1,9,248,74
img_05808.jpg,9,0,246,63
img_02801.jpg,189,571,242,593
img_02801.jpg,0,493,21,508
img_16874.jpg,229,128,290,160
img_02829.jpg,184,146,279,208
img_14093.jpg,2,1,125,32
img_06497.jpg,11,4,298,75
img_16684.jpg,52,173,303,332
img_07789.jpg,1311,2216,2279,2522
img_11855.jpg,265,515,373,592
img_02197.jpg,573,318,652,354
img_05820.jpg,0,0,221,48
img_12390.jpg,466,1633,1058,1827
img_14939.jpg,3,0,127,56
img_05834.jpg,1,26,220,65
img_00794.jpg,715,355,812,415
img_00794.jpg,0,436,47,506
img_06483.jpg,0,1,71,17
img_16848.jpg,234,126,333,156
img_14087.jpg,1,1,228,50
img_15399.jpg,0,0,209,56
img_15372.jpg,0,1,185,55
img_05161.jpg,4,1,178,42
img_03510.jpg,361,439,564,502
img_03510.jpg,803,113,847,130
img_09983.jpg,276,194,342,230
img_00019.jpg,71,247,943,397
img_00019.jpg,189,449,806,738
img_17565.jpg,233,152,309,175
img_08445.jpg,212,205,380,319
img_07776.jpg,198,236,312,274
img_06468.jpg,0,2,175,43
img_01307.jpg,207,351,330,392
img_01461.jpg,850,2035,1431,2158
img_11672.jpg,240,271,371,393
img_07010.jpg,131,310,265,352
img_18130.jpg,145,216,297,255
img_03276.jpg,284,150,401,194
img_03276.jpg,91,9,109,20
img_13065.jpg,3189,2439,3977,2874
img_05607.jpg,6,4,263,61
img_15414.jpg,0,1,220,55
img_02168.jpg,227,210,329,238
img_05613.jpg,0,1,219,57
img_15400.jpg,0,0,209,56
img_01475.jpg,136,23,223,119
img_09029.jpg,207,331,403,405
img_10578.jpg,409,846,539,921
img_07004.jpg,429,398,522,449
img_18124.jpg,395,758,504,819
img_18124.jpg,778,664,849,707
img_17571.jpg,151,197,249,232
img_08451.jpg,411,464,471,499
img_11100.jpg,215,141,435,194
img_01313.jpg,228,371,350,401
img_15366.jpg,0,0,159,39
img_05175.jpg,2,4,134,39
img_14078.jpg,1,0,102,23
img_03504.jpg,216,151,303,173
img_17559.jpg,312,385,521,541
img_00025.jpg,16,130,481,210
img_00025.jpg,76,216,413,377
img_06454.jpg,0,0,138,36
img_09767.jpg,56,433,126,459
img_11128.jpg,301,495,386,546
img_02632.jpg,256,494,394,563
img_14050.jpg,2,2,240,71
img_14736.jpg,1,3,194,48
img_12347.jpg,589,662,656,703
img_12347.jpg,345,598,398,636
img_15428.jpg,0,2,93,24
img_06332.jpg,2,5,135,42
img_00743.jpg,169,223,292,259
img_11896.jpg,134,185,418,448
img_16135.jpg,172,108,247,169
img_01449.jpg,98,365,242,444
img_06326.jpg,7,0,225,54
img_09015.jpg,556,205,675,240
img_10544.jpg,326,483,462,611
img_00757.jpg,387,402,528,489
img_00757.jpg,211,245,225,254
img_18118.jpg,533,1475,1076,1648
img_14722.jpg,9,8,238,62
img_12353.jpg,1368,1176,1660,1260
img_02140.jpg,231,417,277,430
img_02626.jpg,483,221,599,278
img_12435.jpg,187,142,270,212
img_05149.jpg,3,0,214,53
img_03538.jpg,48,437,128,468
img_14044.jpg,0,0,259,63
img_00031.jpg,451,8,596,51
img_06440.jpg,7,0,264,62
img_09773.jpg,241,404,395,469
img_16653.jpg,291,435,423,495
img_16914.jpg,213,510,384,581
img_09834.jpg,545,1554,1178,1788
img_07819.jpg,369,363,495,430
img_02961.jpg,91,259,196,291
img_05968.jpg,9,0,250,66
img_14865.jpg,3,2,273,66
img_00810.jpg,324,24,329,26
img_18087.jpg,156,206,213,228
img_08294.jpg,785,471,851,538
img_08294.jpg,341,0,376,15
img_08294.jpg,781,0,809,11
img_00804.jpg,884,1809,1302,2162
img_11909.jpg,115,217,193,243
img_18093.jpg,286,367,356,421
img_08280.jpg,471,213,580,263
img_08280.jpg,172,110,217,124
img_14871.jpg,6,1,149,33
img_02975.jpg,860,437,883,453
img_12596.jpg,99,334,192,379
img_16928.jpg,302,544,712,633
img_00192.jpg,218,314,345,361
img_07825.jpg,656,654,695,678
img_07825.jpg,546,644,578,661
img_07825.jpg,436,643,476,661
img_06285.jpg,0,9,111,38
img_17388.jpg,194,191,252,206
img_14681.jpg,0,0,272,74
img_05954.jpg,0,1,87,18
img_14859.jpg,9,0,338,78
img_05940.jpg,0,1,252,62
img_14695.jpg,2,1,183,46
img_05798.jpg,6,0,221,53
img_06291.jpg,13,10,293,75
img_11935.jpg,164,140,289,187
img_11935.jpg,36,101,47,109
img_10395.jpg,1112,1655,1564,1796
img_00186.jpg,287,1977,656,2251
img_01298.jpg,327,616,474,725
img_02791.jpg,149,222,221,244
img_02949.jpg,252,289,337,330
img_14118.jpg,8,1,154,32
img_03464.jpg,158,608,385,651
img_03464.jpg,556,218,580,239
img_05015.jpg,5,0,151,31
img_12569.jpg,435,317,515,341
img_15206.jpg,1,1,96,32
img_01273.jpg,462,431,1037,664
img_11060.jpg,1423,1583,1981,2434
img_11060.jpg,2883,927,3017,1188
img_08531.jpg,655,590,753,622
img_08531.jpg,455,583,482,603
img_17411.jpg,56,231,137,269
img_18044.jpg,2130,1666,2298,1812
img_17377.jpg,281,304,382,348
img_08257.jpg,143,252,328,323
img_11706.jpg,702,468,785,505
img_01515.jpg,41,225,120,262
img_15560.jpg,0,0,211,45
img_05773.jpg,0,3,155,47
img_13111.jpg,945,221,998,255
img_13111.jpg,738,180,786,214
img_13111.jpg,489,134,516,155
img_13111.jpg,244,93,260,104
img_03302.jpg,225,408,300,438
img_15574.jpg,0,2,165,40
img_05767.jpg,0,1,211,50
img_13105.jpg,476,387,560,445
img_13105.jpg,109,219,144,232
img_03316.jpg,88,219,151,256
img_03316.jpg,486,123,520,144
img_03316.jpg,9,112,17,117
img_18050.jpg,693,735,941,819
img_17363.jpg,277,205,374,240
img_08243.jpg,329,253,506,301
img_07170.jpg,78,186,151,212
img_11712.jpg,119,211,207,250
img_11712.jpg,446,123,460,130
img_01501.jpg,114,517,187,552
img_11074.jpg,1293,1905,1771,2249
img_06508.jpg,0,2,198,58
img_00179.jpg,149,173,574,396
img_00179.jpg,43,488,662,585
img_17405.jpg,1009,2496,2078,2810
img_17405.jpg,2578,1823,2777,1939
img_17405.jpg,41,1472,183,1528
img_17405.jpg,556,1532,646,1569
img_03470.jpg,410,452,480,491
img_05001.jpg,0,0,182,44
img_15212.jpg,0,0,266,97
img_06520.jpg,7,3,211,54
img_10342.jpg,266,453,411,489
img_00151.jpg,7,7,284,162
img_03458.jpg,150,95,254,131
img_14124.jpg,4,0,142,40
img_12555.jpg,92,68,182,93
img_05029.jpg,7,11,248,69
img_02746.jpg,174,631,350,682
img_02746.jpg,73,370,123,387
img_12233.jpg,754,690,843,729
img_14642.jpg,1,4,132,38
img_05997.jpg,6,0,238,56
img_00637.jpg,243,219,343,265
img_10424.jpg,236,438,395,511
img_06246.jpg,8,0,199,45
img_09175.jpg,90,33,181,58
img_01529.jpg,226,767,390,843
img_00623.jpg,278,290,414,394
img_06252.jpg,4,0,137,34
img_09161.jpg,413,534,471,555
img_02034.jpg,244,278,583,358
img_15548.jpg,0,0,222,63
img_12227.jpg,242,336,400,383
img_13139.jpg,969,1469,1521,1747
img_13139.jpg,872,652,1027,698
img_05983.jpg,0,3,247,75
img_14656.jpg,1,9,121,53
img_14130.jpg,0,1,142,32
img_12541.jpg,839,1010,1467,1328
img_02752.jpg,1124,1833,1728,2168
img_06534.jpg,18,0,362,55
img_09607.jpg,627,275,761,356
img_11048.jpg,191,238,307,274
img_10356.jpg,213,687,249,712
img_10356.jpg,906,648,937,670
img_08519.jpg,351,332,418,358
img_17439.jpg,584,1534,1139,1777
img_00145.jpg,425,435,583,519
img_00145.jpg,78,442,240,527
img_00145.jpg,359,548,589,671
img_00145.jpg,740,145,1127,334
img_00145.jpg,694,608,980,695
img_00145.jpg,1010,365,1254,488
img_18285.jpg,158,313,188,328
img_09388.jpg,133,320,862,490
img_09388.jpg,132,511,863,680
img_04874.jpg,9,0,281,74
img_12970.jpg,291,709,426,773
img_17808.jpg,0,413,149,581
img_08928.jpg,229,888,471,1016
img_03869.jpg,519,322,558,361
img_04860.jpg,1,0,102,23
img_01918.jpg,582,667,673,705
img_08082.jpg,711,388,788,473
img_18291.jpg,78,359,216,458
img_10815.jpg,471,645,624,739
img_04848.jpg,0,2,125,32
img_14483.jpg,10,0,266,62
img_01930.jpg,41,202,112,259
img_07399.jpg,270,218,356,284
img_06087.jpg,8,1,268,70
img_17834.jpg,248,168,324,239
img_06939.jpg,140,95,369,163
img_03699.jpg,309,829,589,888
img_02587.jpg,192,308,366,340
img_12958.jpg,131,21,200,80
img_02593.jpg,241,315,372,404
img_02593.jpg,614,197,639,212
img_03855.jpg,100,476,135,496
img_12780.jpg,646,372,802,437
img_11289.jpg,184,216,269,242
img_11289.jpg,429,180,459,195
img_17820.jpg,226,212,324,270
img_08900.jpg,533,1475,1076,1648
img_00384.jpg,318,361,460,432
img_01924.jpg,1379,2597,2205,2937
img_01924.jpg,0,1566,306,1711
img_16280.jpg,331,413,393,457
img_16280.jpg,77,269,95,283
img_06093.jpg,5,1,160,46
img_15789.jpg,6,1,211,49
img_14497.jpg,11,0,258,57
img_05571.jpg,1,7,209,70
img_15762.jpg,8,0,207,52
img_01717.jpg,1141,749,1573,934
img_06078.jpg,0,1,104,34
img_11504.jpg,215,96,297,167
img_07366.jpg,475,1448,1035,1630
img_00409.jpg,893,361,969,399
img_00409.jpg,456,402,504,432
img_00409.jpg,244,352,294,376
img_00409.jpg,0,350,15,367
img_15004.jpg,2,1,250,68
img_05217.jpg,3,1,150,41
img_15010.jpg,9,0,236,55
img_05203.jpg,10,4,267,69
img_03672.jpg,303,172,366,226
img_17607.jpg,484,456,545,514
img_07414.jpg,355,452,460,505
img_07414.jpg,897,433,956,466
img_08727.jpg,454,254,503,279
img_08727.jpg,33,187,67,199
img_08727.jpg,7,149,20,156
img_09439.jpg,271,289,319,315
img_16519.jpg,199,267,338,400
img_16519.jpg,529,273,640,389
img_01703.jpg,155,225,232,249
img_01703.jpg,438,143,455,150
img_07372.jpg,441,364,498,393
img_07372.jpg,612,347,640,377
img_07372.jpg,9,347,45,362
img_08041.jpg,235,417,427,470
img_18252.jpg,509,405,540,451
img_18252.jpg,63,436,81,451
img_03114.jpg,406,537,621,616
img_03114.jpg,906,224,926,241
img_14468.jpg,0,0,202,50
img_12019.jpg,189,571,242,593
img_12019.jpg,0,493,21,508
img_05565.jpg,0,1,175,56
img_15776.jpg,0,0,179,48
img_09377.jpg,118,254,877,404
img_09377.jpg,213,437,794,743
img_06044.jpg,3,4,165,52
img_10626.jpg,389,251,510,325
img_08069.jpg,330,630,506,676
img_00435.jpg,306,207,475,258
img_00435.jpg,12,49,43,59
img_14440.jpg,0,5,192,58
img_12031.jpg,995,620,1121,657
img_15038.jpg,0,0,221,48
img_02544.jpg,179,126,255,189
img_12757.jpg,270,520,531,612
img_03882.jpg,287,414,451,464
img_14326.jpg,5,3,183,56
img_00353.jpg,397,425,479,506
img_09405.jpg,3039,2061,3334,2169
img_16525.jpg,1,719,213,782
img_02550.jpg,376,354,434,408
img_02550.jpg,78,419,119,463
img_03896.jpg,180,229,240,245
img_12743.jpg,948,521,1021,550
img_12743.jpg,492,505,554,531
img_14332.jpg,2,0,139,54
img_14454.jpg,1,0,223,64
img_03128.jpg,204,233,265,271
img_03128.jpg,98,200,155,228
img_05559.jpg,7,1,232,61
img_12025.jpg,158,174,185,191
img_02236.jpg,470,507,568,532
img_09363.jpg,425,435,583,519
img_09363.jpg,78,442,240,527
img_09363.jpg,359,548,589,671
img_09363.jpg,740,145,1127,334
img_09363.jpg,694,608,980,695
img_09363.jpg,1010,365,1254,488
img_06050.jpg,0,0,241,59
img_10632.jpg,142,221,204,239
img_14333.jpg,2,0,139,54
img_12742.jpg,150,654,200,688
img_12742.jpg,874,638,926,671
img_02551.jpg,386,280,568,363
img_09404.jpg,287,1977,656,2251
img_00420.jpg,191,85,265,151
img_10633.jpg,223,223,238,236
img_10633.jpg,377,152,389,157
img_10633.jpg,238,149,242,153
img_06051.jpg,0,0,241,59
img_09362.jpg,37,88,566,197
img_09362.jpg,68,248,526,458
img_16242.jpg,500,409,649,452
img_02237.jpg,200,415,296,458
img_02237.jpg,695,183,762,215
img_05558.jpg,7,1,232,61
img_03129.jpg,589,662,656,703
img_03129.jpg,345,598,398,636
img_14455.jpg,1,0,223,64
img_02223.jpg,198,226,292,264
img_12030.jpg,155,575,534,802
img_14441.jpg,7,3,224,56
img_10627.jpg,433,422,601,480
img_06045.jpg,0,0,232,59
img_09376.jpg,224,96,1373,279
img_09376.jpg,357,298,1171,701
img_09410.jpg,218,314,345,361
img_14327.jpg,1,3,250,63
img_12756.jpg,48,437,128,468
img_02545.jpg,189,57,291,106
img_15039.jpg,0,9,193,62
img_16518.jpg,130,156,215,186
img_11277.jpg,597,658,874,791
img_11277.jpg,569,45,598,66
img_11277.jpg,1041,93,1077,112
img_09438.jpg,301,281,448,331
img_08726.jpg,816,302,889,344
img_08726.jpg,200,326,284,367
img_03673.jpg,332,312,455,347
img_05202.jpg,0,4,262,83
img_15011.jpg,0,1,228,56
img_15777.jpg,0,0,179,48
img_05564.jpg,0,0,213,53
img_14469.jpg,12,1,227,60
img_03115.jpg,126,568,239,600
img_18253.jpg,83,268,196,340
img_08040.jpg,284,223,431,262
img_07373.jpg,37,305,69,323
img_01702.jpg,26,198,79,221
img_18247.jpg,207,331,403,405
img_00408.jpg,224,161,316,195
img_08054.jpg,271,416,354,470
img_07367.jpg,357,447,444,518
img_06079.jpg,3,8,114,43
img_15763.jpg,1,0,70,17
img_05570.jpg,0,1,197,47
img_03101.jpg,199,368,347,404
img_03667.jpg,383,364,435,383
img_03667.jpg,850,367,898,386
img_05216.jpg,3,1,150,41
img_15005.jpg,3,0,129,32
img_02579.jpg,583,594,760,722
img_11263.jpg,152,227,317,280
img_08732.jpg,166,201,261,230
img_07401.jpg,216,283,337,361
img_17612.jpg,234,292,342,347
img_17612.jpg,507,281,527,300
img_00385.jpg,370,514,416,551
img_17821.jpg,1363,1512,1482,1651
img_17821.jpg,565,1588,712,1713
img_12781.jpg,203,203,264,259
img_12781.jpg,125,100,155,132
img_03854.jpg,185,229,382,369
img_02592.jpg,1785,1105,3309,2051
img_12959.jpg,116,195,169,214
img_14496.jpg,0,0,293,60
img_15788.jpg,0,2,166,49
img_06092.jpg,5,1,160,46
img_16281.jpg,155,131,267,180
img_10828.jpg,161,286,201,306
img_10828.jpg,422,292,464,314
img_10828.jpg,154,59,174,69
img_10828.jpg,18,69,37,78
img_10828.jpg,288,46,309,58
img_10828.jpg,578,60,595,69
img_01925.jpg,590,512,638,536
img_01925.jpg,498,500,526,516
img_01925.jpg,596,434,608,443
img_06086.jpg,4,3,129,54
img_16295.jpg,108,467,321,507
img_01931.jpg,1039,1551,1894,1827
img_14482.jpg,0,6,207,57
img_04849.jpg,0,2,125,32
img_12795.jpg,264,247,417,354
img_02586.jpg,189,221,329,252
img_03698.jpg,744,269,873,327
img_08915.jpg,221,333,248,351
img_08915.jpg,332,322,357,339
img_12965.jpg,94,384,387,521
img_10814.jpg,758,475,844,514
img_10814.jpg,27,394,109,424
img_01919.jpg,100,215,476,362
img_08083.jpg,555,297,662,370
img_04861.jpg,0,1,70,17
img_04875.jpg,2,1,125,32
img_09389.jpg,28,74,206,109
img_09389.jpg,55,121,179,182
img_10800.jpg,263,300,379,362
img_10800.jpg,623,234,640,252
img_18284.jpg,267,178,414,236
img_08929.jpg,99,336,202,421
img_17809.jpg,356,449,540,492
img_12971.jpg,294,393,408,494
img_14657.jpg,1,9,121,53
img_05982.jpg,5,1,78,47
img_15549.jpg,7,0,227,54
img_09160.jpg,275,217,434,265
img_06253.jpg,2,6,214,62
img_00622.jpg,304,641,365,667
img_00622.jpg,497,609,527,623
img_00144.jpg,37,88,566,197
img_00144.jpg,68,248,526,458
img_17438.jpg,429,657,906,794
img_08518.jpg,45,494,192,561
img_08518.jpg,482,160,527,185
img_11049.jpg,988,539,1074,564
img_11049.jpg,828,554,877,575
img_11049.jpg,171,582,224,623
img_11049.jpg,315,553,353,572
img_11049.jpg,411,553,437,569
img_11049.jpg,759,532,791,546
img_06535.jpg,18,0,362,55
img_16726.jpg,997,2029,2070,2369
img_02753.jpg,196,728,292,758
img_12540.jpg,560,447,842,545
img_14131.jpg,0,1,142,32
img_05028.jpg,0,0,166,58
img_14125.jpg,0,0,214,52
img_03459.jpg,322,155,374,181
img_00150.jpg,71,32,457,98
img_00150.jpg,118,101,389,234
img_09612.jpg,304,454,429,508
img_06521.jpg,9,20,112,61
img_09174.jpg,378,233,655,315
img_06247.jpg,0,1,270,72
img_00636.jpg,776,471,870,514
img_18079.jpg,290,360,421,413
img_05996.jpg,6,0,238,56
img_14643.jpg,0,4,183,56
img_02021.jpg,343,390,517,481
img_08242.jpg,454,595,639,669
img_18051.jpg,233,138,319,175
img_13104.jpg,136,246,444,487
img_05766.jpg,9,0,196,46
img_02009.jpg,304,194,378,219
img_02009.jpg,324,49,335,55
img_15575.jpg,0,2,165,40
img_15213.jpg,0,0,266,97
img_05000.jpg,1,0,240,62
img_03471.jpg,158,177,207,192
img_17404.jpg,483,1788,1114,2011
img_00178.jpg,120,352,883,482
img_00178.jpg,229,497,781,789
img_06509.jpg,0,3,246,67
img_01266.jpg,163,82,240,151
img_17410.jpg,372,554,485,606
img_07603.jpg,255,268,333,327
img_07603.jpg,209,19,224,33
img_01272.jpg,186,473,247,507
img_15207.jpg,6,2,207,55
img_05014.jpg,5,0,151,31
img_03465.jpg,10,406,98,441
img_14119.jpg,0,1,196,54
img_03303.jpg,290,455,345,515
img_03303.jpg,471,373,497,395
img_03303.jpg,25,332,40,350
img_03303.jpg,554,359,572,374
img_03303.jpg,520,312,532,324
img_13110.jpg,151,188,290,241
img_05772.jpg,6,0,202,56
img_15561.jpg,0,1,253,62
img_11707.jpg,40,198,110,238
img_11707.jpg,231,332,372,426
img_08256.jpg,214,311,348,363
img_17376.jpg,154,915,204,953
img_17376.jpg,60,643,80,655
img_11934.jpg,275,368,365,426
img_06290.jpg,13,10,293,75
img_05799.jpg,6,0,221,53
img_14694.jpg,0,0,213,50
img_05941.jpg,6,0,180,29
img_02948.jpg,138,471,269,594
img_02948.jpg,894,140,972,175
img_02948.jpg,194,82,213,93
img_02948.jpg,695,73,725,84
img_02790.jpg,287,675,410,711
img_12583.jpg,75,427,242,528
img_12583.jpg,0,146,19,164
img_12583.jpg,104,142,131,157
img_07830.jpg,85,443,223,532
img_07830.jpg,289,66,306,75
img_00187.jpg,3039,2061,3334,2169
img_07824.jpg,1870,1210,2036,1303
img_07824.jpg,893,1226,974,1283
img_07824.jpg,1336,1137,1376,1166
img_07824.jpg,1245,1106,1305,1127
img_07824.jpg,2677,1147,2806,1214
img_16929.jpg,466,611,510,639
img_16929.jpg,45,346,68,365
img_02784.jpg,381,143,427,177
img_02784.jpg,79,59,99,66
img_12597.jpg,468,365,539,422
img_12597.jpg,31,337,86,382
img_14858.jpg,3,0,194,57
img_05955.jpg,0,0,218,53
img_14680.jpg,7,0,238,44
img_11920.jpg,615,672,986,762
img_17389.jpg,523,440,596,478
img_06284.jpg,0,2,164,49
img_14870.jpg,9,0,338,78
img_08281.jpg,282,431,390,482
img_00805.jpg,100,276,194,297
img_09821.jpg,614,1339,829,1437
img_02974.jpg,572,244,640,293
img_02974.jpg,6,294,76,352
img_07818.jpg,445,310,578,375
img_07818.jpg,133,331,154,344
img_07818.jpg,778,343,800,354
img_09835.jpg,836,337,916,420
img_09835.jpg,99,193,133,207
img_16915.jpg,117,581,151,602
img_08295.jpg,369,2181,1108,2483
img_18086.jpg,196,204,255,220
img_18086.jpg,426,162,442,166
img_18086.jpg,357,166,378,173
img_14864.jpg,0,0,143,36
img_05969.jpg,9,0,250,66
img_02141.jpg,178,374,325,412
img_12352.jpg,171,480,232,512
img_14723.jpg,6,0,205,36
img_11883.jpg,593,519,700,547
img_09014.jpg,412,562,481,612
img_06327.jpg,0,1,146,42
img_01448.jpg,329,458,465,513
img_16652.jpg,237,383,374,446
img_06441.jpg,7,0,264,62
img_00030.jpg,93,117,546,449
img_14045.jpg,0,0,259,63
img_03539.jpg,270,520,531,612
img_05148.jpg,3,0,214,53
img_02627.jpg,337,177,508,239
img_14051.jpg,0,0,267,61
img_12420.jpg,0,223,240,294
img_12420.jpg,895,146,1024,216
img_02633.jpg,1173,1055,1246,1114
img_09766.jpg,231,190,369,265
img_09766.jpg,285,607,378,661
img_09766.jpg,253,873,400,926
img_09766.jpg,529,101,556,113
img_09766.jpg,585,817,608,828
img_06455.jpg,4,3,221,57
img_00024.jpg,189,97,685,322
img_00024.jpg,51,324,755,548
img_11897.jpg,169,235,205,258
img_00742.jpg,20,433,89,475
img_06333.jpg,7,0,227,54
img_15429.jpg,6,4,230,100
img_12346.jpg,204,233,265,271
img_12346.jpg,98,200,155,228
img_14737.jpg,8,5,279,67
img_18125.jpg,935,736,1243,902
img_07005.jpg,246,1253,550,1496
img_07005.jpg,1575,2369,1807,2731
img_08336.jpg,490,536,713,624
img_10579.jpg,234,175,325,239
img_15401.jpg,5,2,168,45
img_05612.jpg,0,1,219,57
img_13070.jpg,247,425,404,490
img_14079.jpg,0,1,70,17
img_05174.jpg,1,1,124,33
img_15367.jpg,0,0,145,44
img_01312.jpg,314,286,452,323
img_11101.jpg,251,446,414,500
img_07763.jpg,1714,1366,1936,1463
img_07763.jpg,67,897,165,934
img_08450.jpg,270,274,396,337
img_17570.jpg,262,708,382,789
img_09996.jpg,265,409,324,441
img_01306.jpg,168,185,249,213
img_06469.jpg,4,0,169,41
img_11115.jpg,217,202,316,233
img_07777.jpg,295,349,394,403
img_07777.jpg,92,115,134,152
img_17564.jpg,100,462,218,508
img_09982.jpg,244,499,479,584
img_00018.jpg,22,383,187,409
img_00018.jpg,42,417,157,474
img_00018.jpg,271,393,438,415
img_00018.jpg,510,387,670,422
img_00018.jpg,525,427,643,478
img_00018.jpg,741,382,920,414
img_00018.jpg,768,415,889,470
img_00018.jpg,23,544,194,578
img_00018.jpg,42,579,176,635
img_00018.jpg,300,577,420,639
img_00018.jpg,275,549,445,577
img_05160.jpg,2,0,183,49
img_15373.jpg,3,5,215,57
img_15415.jpg,0,1,220,55
img_05606.jpg,1,1,240,59
img_13064.jpg,204,159,308,195
img_18131.jpg,62,383,146,533
img_07011.jpg,218,14,227,19
img_07011.jpg,279,25,284,29
img_07011.jpg,307,19,314,23
img_08322.jpg,618,377,689,425
img_11673.jpg,249,194,336,218
img_01460.jpg,566,756,708,799
img_01460.jpg,326,662,347,673
img_11698.jpg,18,125,141,163
img_11840.jpg,299,375,417,425
img_10586.jpg,148,488,323,558
img_10586.jpg,16,74,28,82
img_05835.jpg,11,3,225,56
img_14938.jpg,0,5,174,51
img_12391.jpg,511,93,533,119
img_12391.jpg,164,43,172,48
img_12391.jpg,233,38,237,42
img_12391.jpg,299,33,305,36
img_12391.jpg,205,41,210,45
img_15398.jpg,0,3,302,77
img_14086.jpg,1,1,228,50
img_16849.jpg,161,172,303,204
img_09969.jpg,284,584,513,675
img_06482.jpg,0,1,71,17
img_06496.jpg,11,4,298,75
img_14092.jpg,9,0,281,74
img_02828.jpg,807,740,1075,851
img_05821.jpg,0,9,193,62
img_02196.jpg,67,233,147,262
img_12385.jpg,21,187,54,205
img_11854.jpg,72,245,154,279
img_00781.jpg,58,401,130,434
img_05809.jpg,12,0,260,48
img_14904.jpg,9,0,270,60
img_16875.jpg,944,395,983,416
img_08493.jpg,174,204,303,246
img_09955.jpg,168,144,242,176
img_09955.jpg,53,191,70,202
img_09941.jpg,172,203,321,314
img_09799.jpg,298,450,352,470
img_09799.jpg,149,409,197,422
img_09799.jpg,951,449,1003,466
img_09799.jpg,797,480,814,486
img_11868.jpg,349,250,422,279
img_11868.jpg,0,288,76,322
img_14910.jpg,0,0,232,64
img_02425.jpg,2533,3061,3306,3281
img_15159.jpg,6,0,180,29
img_12636.jpg,94,331,169,354
img_14247.jpg,7,11,248,69
img_10021.jpg,633,351,876,422
img_10021.jpg,348,35,400,50
img_06643.jpg,8,0,200,49
img_17996.jpg,211,219,270,239
img_06125.jpg,0,0,134,34
img_11459.jpg,441,250,498,304
img_10747.jpg,226,767,390,843
img_01892.jpg,370,487,477,539
img_14521.jpg,2,2,222,66
img_02343.jpg,2478,1966,2713,2136
img_14535.jpg,0,3,115,37
img_05438.jpg,1,9,121,53
img_02357.jpg,558,296,673,374
img_16322.jpg,159,152,288,186
img_06131.jpg,0,2,160,63
img_09202.jpg,784,368,883,444
img_09202.jpg,125,232,176,260
img_01886.jpg,851,1867,1237,2018
img_10753.jpg,495,924,995,1080
img_00540.jpg,334,942,610,1027
img_00226.jpg,285,309,337,366
img_07549.jpg,62,134,137,155
img_10035.jpg,220,222,251,238
img_10035.jpg,384,223,415,235
img_17982.jpg,340,252,377,279
img_16444.jpg,158,273,364,467
img_01138.jpg,213,687,249,712
img_01138.jpg,906,648,937,670
img_02431.jpg,379,211,491,250
img_14253.jpg,0,1,221,55
img_17772.jpg,43,675,183,762
img_08652.jpg,1957,1556,2059,1652
img_11303.jpg,286,351,465,389
img_11303.jpg,595,218,625,230
img_01110.jpg,52,396,89,418
img_15165.jpg,10,0,255,61
img_05376.jpg,0,4,125,46
img_05410.jpg,1,1,261,64
img_15603.jpg,1,1,124,31
